phi,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20]
0.72936146,0.097108511,7.31E-17,0.003897307,0.498872859,1.89E-05,7.28E-14,0.004723981,0.000229203,0.000761808,1.213870488,0.066412105,2.00E-23,5.184826292,0.09440099,8.15E-11,4.480163235,1.77E-08,1.097691292,1.903975243,0.194691824
0.744479259,0.098960078,9.99E-23,0.005358522,0.470101722,6.45E-09,2.40E-06,0.003117986,0.083410567,0.000876497,1.15838262,0.003688348,1.01E-14,4.782303544,0.105440546,1.69E-09,4.492427269,8.32E-09,1.586773557,1.958316928,0.154906117
1.114126213,0.080295743,3.60E-11,0.010203909,0.812594896,2.51E-10,9.98E-08,0.005288537,0.084146528,0.000176614,0.793283144,0.001802962,4.18E-13,7.053905849,0.101596047,0.013054324,2.650038047,7.61E-07,2.173217812,3.677348497,0.012446766
1.09792539,0.078870576,4.33E-11,0.00394192,0.814486323,2.78E-11,4.83E-10,0.002839018,0.054605623,0.000527504,0.7739976,0.003220876,1.49E-13,7.105205218,0.103306042,0.00146768,2.563129232,4.87E-06,2.122979765,3.814916407,0.015107129
0.789533924,0.089198032,2.45E-09,3.41E-05,0.503355269,9.02E-21,3.45E-08,0.003879994,0.050824058,0.011015278,1.219571238,2.52E-20,1.52E-09,4.458887029,0.111037803,0.000192974,5.07400056,5.32E-05,1.290948219,2.000828275,0.359036296
0.770740092,0.053400162,0.000103029,0.000207939,0.569219479,1.35E-06,6.41E-06,0.002334169,0.044336065,0.000501351,0.952760454,2.74E-25,0.003736944,5.911158821,0.097444979,0.016649635,4.088570981,1.28E-08,1.841770572,2.092976147,0.062043502
1.029841061,0.120025757,9.84E-18,0.001480443,0.559184643,3.39E-08,0.004364007,9.23E-05,0.000369317,0.005438192,0.701218566,5.77E-23,0.000264158,5.718940713,0.117425513,0.000167047,4.201159981,6.06E-07,3.123346423,3.600976639,0.025982348
0.842734691,0.069555003,1.16E-07,5.37E-06,0.621881252,1.59E-08,3.13E-13,0.012006087,0.051832888,0.010736319,1.092440904,3.29E-05,0.003812684,7.118098977,0.081738341,2.93E-10,2.816055943,0.00042714,1.366788337,2.184921101,0.10124967
0.954360516,0.107273079,7.85E-06,4.39E-05,0.606694394,2.57E-20,1.02E-14,0.000111058,0.014610574,0.001576587,1.132712234,0.018348325,3.68E-06,6.923932088,0.081869796,8.74E-21,3.590539982,1.51E-08,2.390124523,2.410736478,0.040245007
1.107211101,0.072917486,3.39E-05,0.013413441,0.68239927,0.201184096,2.58E-13,0.002033324,0.240826523,0.00784303,0.898414976,0.014481528,7.20E-09,5.067159523,0.112194502,9.95E-18,4.336633862,0.021334664,2.190679682,2.433015507,0.044327926
0.934811501,0.06599482,2.07E-05,0.000163377,0.647462114,1.07E-17,5.29E-11,0.002137852,0.03530328,0.012622662,1.056296169,1.46E-08,2.94E-10,6.131358797,0.094362207,1.27E-12,4.410082782,0.000259657,1.274275692,2.474697596,0.066431599
1.023157197,0.100696662,1.07E-06,0.000442092,0.569240261,8.69E-09,1.24E-06,0.002461342,0.012619229,4.16E-05,0.805499728,4.14E-06,1.53E-07,5.235329999,0.141989205,2.31E-26,3.204220103,0.000383337,2.555349919,2.877448684,0.078292729
1.114849395,0.081403221,2.83E-20,0.005617765,0.691299013,1.37E-10,1.02E-06,0.003377811,0.007276054,7.15E-06,0.990716949,8.88E-13,1.29E-10,6.603932964,0.135236409,9.69E-18,3.552074739,0.000176195,2.314090148,2.802251091,0.063014084
1.039428446,0.068109092,5.07E-23,0.000921595,0.58029086,3.50E-11,4.67E-08,0.000815731,0.201618114,0.000623819,0.952935204,4.73E-29,3.64E-05,5.255163237,0.095092908,0.000647692,3.327963732,1.16E-05,1.441696274,2.678307483,0.021940201
1.007899853,0.045602371,1.41E-06,0.009355067,0.725710273,0.009715179,0.001641101,0.00050327,0.046771171,0.020460293,1.030141763,9.23E-30,5.91E-05,4.698687222,0.094539764,0.002260844,3.064119993,0.193274372,2.064686979,2.986149739,0.037194573
0.896078904,0.046962015,9.08E-12,0.001417451,0.689172048,0.019211943,1.97E-08,0.002005663,0.106627536,0.000194827,1.090875348,1.89E-26,1.18E-05,5.517601373,0.094483771,2.24E-06,3.723109832,3.22E-07,2.110563389,2.917542836,0.072505455
0.987447789,0.050138,0.002628846,0.001020523,0.686517103,0.001205486,1.29E-07,0.000576183,0.085054124,0.012596892,0.953296498,2.13E-22,6.06E-06,5.962633485,0.106303787,3.81E-05,2.969566877,6.49E-09,1.687104682,2.918448862,0.097542176
1.003109923,0.088446463,2.93E-05,0.001131522,0.651995044,0.003215309,1.00E-10,0.000163018,0.164051163,0.001854057,1.403705146,0.050932307,2.69E-06,6.329823804,0.103549668,0.007475968,3.571740785,9.76E-12,1.651701503,2.866039611,0.06802303
0.932082985,0.078941923,0.000124184,0.003554631,0.606084973,0.018221,0.179658065,8.48E-05,0.038517877,0.001999634,1.1280374,0.000556437,2.47E-21,7.294629602,0.085701815,1.02E-09,3.164252287,1.17E-19,2.425032639,2.462682247,0.024690947
1.030780927,0.118630782,5.17E-11,1.39E-06,0.600620728,1.04E-05,2.32E-08,0.001025656,0.000734756,0.000569568,0.615834279,0.000157818,0.02264236,5.615707541,0.097284864,1.57E-08,3.804295859,6.89E-13,1.315371099,2.823449421,0.025419437
0.98648551,0.072456199,2.72E-10,0.00011384,0.72923731,0.004265264,1.00E-14,0.000482888,4.68E-07,0.004159129,0.776610118,5.57E-12,3.92E-19,6.104324979,0.089964464,8.75E-06,3.20467815,8.61E-11,2.742115472,2.197253652,0.051239308
0.88741421,0.120769074,9.50E-05,2.32E-05,0.70342302,4.98E-18,2.13E-16,0.01424651,1.89E-05,0.013065939,0.957238596,2.12E-06,4.43E-26,7.304780413,0.102988507,6.19E-11,3.602159297,1.24E-11,2.064029422,2.669663459,0.034652685
0.853106716,0.07411409,2.59E-08,0.019191502,0.628007672,1.20E-26,0.000543779,0.000165441,0.032485973,0.00012169,1.074896135,7.48E-07,1.13E-37,5.894607995,0.088143702,1.65E-07,3.461853408,1.01E-33,1.678675847,2.648864452,0.074481281
1.108138004,0.107015507,1.71E-11,0.000267748,0.649739431,1.24E-20,0.001245247,0.007853931,0.130305374,0.011432922,0.79368403,6.90E-11,4.93E-40,5.374452681,0.088592172,4.56E-16,4.211058284,9.23E-21,0.967991018,2.683691003,0.019103393
0.884215963,0.091152783,7.32E-12,0.012228028,0.636869451,7.93E-20,0.000926902,0.000672715,0.00202965,0.000835004,0.764865064,1.71E-07,1.58E-33,5.60934473,0.084761754,7.37E-14,4.910819543,4.88E-11,1.432936108,2.944854589,0.039575534
1.035162373,0.062330737,0.000739688,1.97E-06,0.786492325,0.000814133,0.000875615,0.010442396,0.067600379,0.008305025,1.139136779,0.001724832,1.12E-46,4.736961209,0.085978834,5.83E-09,2.989103196,5.12E-23,1.773079136,2.828905608,0.148202062
1.021541286,0.132461845,0.001294457,1.19E-05,0.545099805,0.000463559,2.46E-15,0.00015119,0.010874473,0.000956327,1.021671716,0.000386622,1.76E-26,6.416831979,0.141610523,0.174557438,3.363093726,1.83E-16,1.490816748,2.594503431,0.086341585
0.926497262,0.086698452,0.000653151,2.42E-05,0.55468752,0.00026183,0.255862314,0.0028044,0.110718404,0.002017803,0.88284045,4.66E-10,6.37E-25,6.651135343,0.129453894,2.37E-06,3.659728971,1.12E-07,1.428311065,2.283496466,0.167914573
0.96559084,0.06882187,2.40E-12,0.000635363,0.646443427,0.000120293,4.92E-12,6.77E-06,0.021831778,0.014922551,0.983841387,0.235860743,1.21E-19,5.852074126,0.126674832,0.006677349,3.194669092,1.21E-17,1.4918852,2.896801988,0.106001073
1.077326414,0.062267119,0.003597284,0.001591933,0.625277066,0.004368912,7.68E-28,2.82E-05,0.000101902,0.000838649,1.051957726,1.76E-09,1.73E-22,5.838247652,0.09097396,1.04E-10,3.824571695,8.04E-12,1.882212016,2.796088858,0.054414305
0.983023615,0.101839322,0.000671894,0.003659117,0.6278709,0.000838702,2.96E-05,0.00248519,8.75E-06,5.18E-06,0.90635986,1.75E-07,5.25E-27,5.603445007,0.098499799,8.88E-07,2.994245669,6.63E-21,2.336824248,2.70208607,0.073988868
0.87019494,0.088979438,4.93E-06,0.005011986,0.553350199,1.76E-09,0.002626641,0.002327101,6.21E-05,2.22E-06,0.876753394,2.57E-07,6.36E-23,5.883026667,0.089591319,1.66E-07,2.994549969,6.37E-22,1.929152865,2.632501354,0.087656895
0.911613043,0.081114276,0.000847451,0.003848269,0.580248098,3.88E-09,3.64E-05,0.000222205,0.01400081,4.03E-06,0.800764391,1.14E-08,3.43E-23,5.154732325,0.095613236,5.19E-09,3.237941904,7.80E-13,1.878917621,2.982993451,0.105116368
0.859780333,0.087133073,0.000911055,0.002152882,0.668708643,3.34E-06,3.80E-15,0.0001588,0.004057519,0.022800434,1.071663237,0.041952838,1.11E-13,6.660808494,0.096220382,4.67E-24,3.322667416,1.03E-06,2.648799034,2.112047473,0.087438566
1.269051099,0.087158694,0.007450657,0.00420236,0.505392341,5.90E-06,3.31E-06,4.06E-05,5.35E-06,3.29E-05,0.815533359,6.96E-06,5.86E-14,6.297148641,0.136461116,1.61E-39,3.724921145,0.011860082,2.274584488,3.96068752,0.024577877
0.708321848,0.099796372,0.002097003,0.013543877,0.764452014,0.000125332,1.03E-05,0.017170411,4.16E-05,0.01361237,1.148502049,2.23E-21,1.19E-10,5.473139868,0.075470973,3.00E-24,3.511851227,0.000701714,1.396078648,1.785079334,0.184431597
0.733513959,0.094964273,0.000846523,0.001094138,0.808563916,3.54E-07,0.065956681,0.000475033,3.63E-05,0.001551823,0.841866233,4.52E-20,5.74E-06,5.906314937,0.087068234,3.61E-25,3.605620791,0.039743358,1.598647653,2.044047342,0.226016492
0.7829029,0.078021935,4.21E-05,0.014365031,0.681619284,1.20E-06,5.63E-09,0.00333648,2.555555399,1.81E-07,1.010682183,3.27E-16,0.00347077,5.194651832,0.081728157,6.79E-29,3.693138817,9.59E-12,2.398859012,3.564796117,0.247776248
0.833182571,0.110486301,1.22E-05,0.000392096,0.545972858,2.49E-09,5.97E-14,0.000347838,2.03E-06,4.09E-06,1.464492156,7.34E-20,5.40E-05,5.541016026,0.093413131,7.23E-12,3.654023124,0.00514709,1.360687108,3.287138875,0.032623855
1.095746317,0.100731526,8.87E-13,7.35E-05,0.505397075,0.015732453,2.40E-17,0.0078187,0.160767999,0.001461518,0.839631712,2.05E-23,0.000327185,5.388057186,0.09904638,0.288787906,3.395159248,6.00E-08,1.602311801,2.675931492,0.058853193
1.133533814,0.098708956,3.98E-09,6.45E-05,0.528441116,0.000634546,6.82E-14,0.000351029,0.23424984,0.000224956,0.826634926,9.39E-25,0.001728541,5.747816867,0.101793369,3.84E-05,3.64187268,1.007146628,1.437343246,2.775416988,0.076212302
0.822894254,0.083900433,8.63E-07,0.000221459,0.657741099,3.23E-07,1.04E-13,0.001242817,0.229421077,0.000740458,1.159762277,4.11E-21,0.001344424,6.527163138,0.099718077,0.00010443,3.391234749,8.66E-18,2.425083702,2.682641924,0.048795678
0.894899397,0.08893385,1.35E-08,0.001348592,0.662031205,8.90E-13,1.52E-07,0.001231335,0.038628306,0.03708691,1.17193208,9.36E-22,0.000738765,6.403409355,0.100619789,0.160005427,3.567525988,9.30E-23,2.6396173,2.85319493,0.029535277
0.818918665,0.082582922,2.45E-10,0.001325569,0.560027996,0.001400259,6.27E-09,0.000213124,0.222247433,6.63E-05,1.177274299,1.03E-24,6.57E-14,6.859175956,0.119407962,0.000677667,3.215136894,1.76E-05,1.316466641,2.868293111,0.015751396
0.760967207,0.061696872,3.89E-26,6.91E-05,0.717786487,0.001736661,3.10E-11,0.006572849,0.020975287,2.72E-07,1.004330728,7.09E-25,3.15E-05,5.904959854,0.108614515,0.003273119,4.894531493,0.000844276,1.730195604,2.470960145,0.030628713
1.020868135,0.114353694,8.98E-26,0.001659779,0.510350161,0.00058277,5.32E-08,3.31E-06,0.068451956,0.037243424,1.004196149,3.69E-23,1.01E-06,6.005587249,0.090685682,1.06E-05,3.037689706,2.01E-07,1.929770425,2.618611619,0.294856246
1.035596326,0.109889684,7.16E-26,0.001260669,0.523640759,0.0004182,3.84E-06,3.89E-06,0.142760317,0.039484143,0.999186222,8.11E-24,1.34E-07,6.122245686,0.092258304,1.36E-06,3.032391935,1.37E-07,1.934730207,2.554453582,0.312399336
0.906906515,0.132402521,6.78E-27,0.003170839,0.567748546,1.72E-05,1.88E-06,1.57E-08,0.056886023,0.001001925,1.192386051,8.40E-23,6.86E-09,6.190735725,0.09741916,2.57E-10,3.518125652,1.73E-05,2.101038262,2.811237969,0.140674733
0.911016041,0.171008626,1.28E-28,0.000573328,0.582147251,1.43E-18,1.27E-05,4.16E-07,0.114676044,0.001153789,1.247676681,6.02E-15,0.001062682,5.556599846,0.096671868,3.16E-08,3.164688462,2.27E-09,1.967660639,2.732158764,0.090694756
0.941557614,0.129343227,2.02E-25,0.016049416,0.584933651,0.052700549,2.35E-05,2.22E-05,0.056893443,0.019047586,0.806073848,5.16E-13,0.000956931,5.774505621,0.125771687,0.015058936,2.970627437,3.36E-05,2.008646153,2.67401847,0.119178992
0.830819088,0.08000969,1.14E-27,0.000218804,0.55726072,7.67E-30,0.002670333,0.0022722,2.18E-07,0.000728949,1.146576224,1.05E-16,3.36E-13,6.943354568,0.080674496,0.017789215,3.314337724,0.02344239,3.478920069,2.597296508,0.027325168
1.069844792,0.054116663,3.86E-28,0.000558919,0.564777592,1.33E-10,0.003149259,0.003762268,2.18E-12,0.000150852,1.073852008,0.00027772,1.91E-08,6.392763102,0.133530878,2.11E-06,3.817523505,0.002918534,2.495736695,2.387230273,0.104370971
1.131295127,0.094589163,3.84E-24,0.010622809,0.495253548,2.44E-08,3.82E-14,0.001836505,1.21E-17,0.002031591,1.063646071,0.000123286,6.64E-33,5.631719218,0.102085893,4.95E-06,3.840939919,0.001814523,2.300357526,2.592132533,0.033308824
0.76637475,0.07067212,6.42E-35,0.001492377,0.730480489,5.67E-14,4.52E-24,0.012163417,9.56E-19,0.009639817,1.190434782,0.000606827,8.32E-10,8.984896511,0.087474278,1.32E-06,3.10748016,2.11E-20,2.392593737,2.911640952,0.098848759
1.008586171,0.09744229,1.21E-17,0.001010381,0.634855121,3.73E-15,1.35E-14,0.002326553,6.20E-15,0.00519334,0.895675665,3.78E-08,1.52E-11,4.050409573,0.129833209,1.44E-09,3.305150773,2.18E-08,1.690581295,3.425208035,0.03891393
0.911865556,0.087736505,4.47E-13,0.000774828,0.705579608,0.001185759,2.57E-17,0.003944549,3.24E-08,0.004671555,1.11257737,2.99E-06,1.08E-09,7.454540716,0.097481911,1.41E-05,3.751179348,0.009203429,1.29661674,2.181481981,0.020804956
0.891421159,0.089220373,0.002443841,5.46E-06,0.629134621,2.81E-13,5.79E-28,0.001788301,2.10E-09,0.002579565,0.909037604,0.339308462,1.29E-05,5.653041702,0.086362613,0.149404049,3.258007535,0.000234535,1.762887589,3.179045896,0.023309941
1.003427708,0.043730469,0.00012184,0.006785088,0.580832274,9.44E-05,2.76E-14,0.001371207,3.05E-12,1.33E-07,0.80339491,1.10E-06,0.001186635,6.805283885,0.077393213,3.01E-06,3.930206296,1.35E-07,1.718905334,3.989539324,0.031509239
0.904590271,0.050018736,2.87E-07,0.000773179,0.479105557,6.81E-07,2.87E-10,0.005381695,1.74E-11,8.18E-09,0.826100585,6.76E-10,1.93E-06,5.347877815,0.084213441,0.002081376,4.401552549,8.01E-05,2.502508142,3.183016803,0.060694416
1.137605325,0.087906783,3.30E-14,3.84E-06,0.749977742,4.03E-13,0.000189538,0.00022441,2.33E-08,8.18E-09,1.796906257,1.60E-12,9.96E-08,6.586131739,0.133996829,0.090711265,3.567735834,5.04E-19,1.956417412,3.073662149,0.103954531
1.103497675,0.061998936,3.94E-08,2.28E-06,0.743340112,0.282327194,0.032487205,0.013805934,5.25E-07,5.71E-08,1.567277371,5.63E-13,9.34E-07,6.425918029,0.121342271,1.62E-09,3.545267123,5.31E-14,1.938433549,2.607891533,0.137761535
0.918137496,0.111886871,1.26E-08,0.010816692,0.500757163,2.87E-23,7.15E-11,0.000728689,1.35E-08,6.94E-09,0.746124535,6.61E-07,3.29E-09,5.055539557,0.096320948,1.29E-21,3.800554075,1.33E-15,2.200600468,3.123276617,0.070589017
0.965875835,0.077866701,2.80E-08,0.00434118,0.639942213,2.98E-13,1.58E-19,0.000263284,2.18E-09,6.96E-08,0.922175623,6.50E-17,0.001639153,5.488983561,0.11169782,1.19E-15,4.52106167,0.000214209,2.267150108,2.858331936,0.112337512
0.959458059,0.085225157,0.000132323,0.000127725,0.733445686,0.085655355,1.01E-23,0.016087594,6.63E-12,3.20E-07,0.712775304,3.20E-14,1.84E-06,5.02670015,0.122306261,6.04E-14,3.613214154,0.001107728,1.57025437,3.284294749,0.077799632
0.844373551,0.072730277,1.59E-05,9.98E-06,0.709115638,1.09E-12,6.04E-22,6.40E-07,7.63E-08,0.0002095,1.35210418,3.08E-10,2.19E-05,5.910038056,0.09633836,1.20E-07,4.695689549,5.67E-12,1.199831232,2.221084296,0.195358678
1.06859818,0.103154895,9.40E-06,5.45E-05,0.675821628,1.43E-28,6.83E-10,0.020547007,2.35E-08,0.016244796,0.75147089,7.87E-10,8.44E-05,6.280666892,0.106661473,0.020438592,3.940750946,0.024271921,1.725697679,2.967352223,0.055340877
0.88504286,0.082230114,1.20E-05,8.16E-05,0.538076441,5.72E-07,3.00E-11,7.96E-05,1.84E-07,0.000474835,1.337211547,1.18E-08,1.86E-07,5.717155711,0.088681283,1.29E-08,3.062345624,1.38E-33,1.833400186,2.606691667,0.033174702
0.980599411,0.154323812,0.005203734,0.006828605,0.548892643,6.10E-07,0.000173611,8.80E-05,2.18E-07,0.005502505,1.360217907,5.11E-21,0.004787853,5.069675939,0.085857297,0.000232802,3.897490044,9.49E-19,1.684507631,2.339728221,0.021680455
1.119193554,0.048287392,0.000276252,0.004464968,0.671158337,4.31E-07,0.042220347,0.000913481,5.12E-06,0.006281789,0.731979085,0.002658144,0.00032674,7.029074354,0.119910058,1.27E-08,3.295229728,4.61E-13,2.01096188,3.264731915,0.009880149
0.951975002,0.094668388,0.004724849,0.002767826,0.537485312,1.56E-13,1.36E-06,6.47E-07,0.025100592,0.003004838,1.007491912,0.002119235,0.000576768,5.227605344,0.127546246,0.23195392,3.752980234,2.30E-06,1.383476241,2.923929269,0.016454634
0.981026829,0.09724335,0.001094647,0.002325556,0.750797706,5.12E-17,0.063375527,1.57E-05,0.002162149,0.000612151,1.042169604,6.66E-05,7.04E-06,6.33653568,0.081001677,0.192749211,3.287599636,6.68E-09,2.394713307,3.227536023,0.196903059
0.91158437,0.083420773,7.53E-05,0.00226853,0.673438723,8.07E-08,1.59E-05,1.40E-05,0.012066715,0.000439046,1.036827992,0.001483677,2.51E-06,6.57946809,0.089764044,0.001180504,3.101111573,3.98E-12,2.417603588,2.930965182,0.115226743
0.97748573,0.104299382,5.51E-10,0.004056943,0.598771625,1.40E-09,2.86E-14,0.000106774,0.000936212,0.042619144,1.138680607,8.24E-06,9.96E-05,6.111804782,0.08984976,0.000122884,3.281153902,0.062669543,2.900179544,2.90308948,0.142529402
0.934215401,0.103738451,5.92E-20,0.000709953,0.513095338,0.043080358,5.57E-11,0.00011416,6.08E-05,0.002120887,1.120255509,0.076372004,0.002958039,6.035707685,0.084874543,0.18555451,2.930646475,0.001218607,2.001446283,2.906985276,0.189759988
1.177897829,0.081585201,3.48E-24,0.002733957,0.693089165,0.000357705,3.48E-12,0.010577671,0.527334563,0.004159292,0.67874388,0.00092728,2.10E-18,4.859929899,0.084899509,4.26E-07,3.622821484,0.000695838,1.175213041,2.609739042,0.06785065
0.825106209,0.101734743,5.14E-07,0.002999077,0.542838607,1.55E-22,1.71E-54,2.21E-05,0.121112971,2.57E-05,1.377325086,0.006815195,8.87E-16,7.355536578,0.122670039,7.44E-16,3.530028945,2.03E-07,2.963277042,3.198516685,0.015741378
0.821585796,0.112901435,1.64E-07,0.046406086,0.551667413,1.33E-16,2.05E-56,0.000234269,0.091160558,0.00015383,1.357620918,1.01E-05,2.76E-17,7.500945696,0.126892374,1.70E-18,3.585305921,3.32E-06,2.709401714,2.99305217,0.024582929
0.911244511,0.133315513,1.46E-12,0.000473174,0.495098804,0.057180564,2.52E-54,0.000755956,0.343538202,0.000159875,1.396363445,0.329767473,2.88E-15,9.314157729,0.109733046,7.52E-16,3.879112784,8.71E-08,2.665794527,2.930423117,0.01300195
1.07976859,0.078704616,9.71E-16,0.007167197,0.865263719,4.37E-05,4.28E-50,0.007125939,0.00185784,0.000302746,1.11307511,3.90E-07,1.67E-15,7.375979593,0.1118111,3.23E-14,3.879086464,1.20E-06,3.07854889,2.783071281,0.03104493
0.905024712,0.102321518,1.37E-23,0.000126635,0.446246198,6.14E-23,1.64E-22,0.00672569,0.097255082,0.000760629,0.86901739,4.36E-06,0.001329764,5.021837363,0.070090438,0.038033083,3.522657019,1.18E-16,1.302489808,2.852313271,0.220651718
0.830769657,0.119587189,3.98E-25,0.000425236,0.440288818,4.65E-29,3.81E-21,0.001068456,0.129996351,0.000525184,0.903695048,2.95E-07,8.59E-05,4.580975764,0.066604448,0.035439787,3.640366303,7.04E-13,1.446261167,2.879762188,0.227595079
1.08167999,0.095430893,3.76E-18,1.50E-05,0.564208628,1.99E-24,1.37E-23,0.000359945,0.03614113,0.001679276,0.797898409,6.21E-06,0.000289666,5.638321618,0.070345043,0.008312186,4.187745664,2.43E-13,1.065460259,3.330508885,0.077956962
0.807829299,0.083346384,0.057954675,8.32E-06,0.6790988,1.99E-15,4.83E-10,0.000136447,0.046062604,0.00306318,1.094827442,0.033443789,1.62E-13,5.6065143,0.116666112,0.005470563,3.144981062,1.87E-22,3.007334099,2.230187652,0.040023107
0.869196779,0.119865041,1.87E-08,4.12E-06,0.638170341,8.77E-10,1.62E-08,0.000196033,0.059219319,0.000337978,1.111331744,0.014202183,0.034428684,6.224247739,0.106482917,0.014654257,3.287456214,3.22E-19,2.513668442,2.350792417,0.033897462
1.085073422,0.093529056,6.81E-08,0.012345703,0.469904151,6.64E-13,3.70E-08,0.000687087,0.105221335,2.36E-06,1.048144476,9.42E-11,1.39E-14,5.570878611,0.093213961,0.02676355,3.237801206,2.20E-22,2.951969799,3.053276161,0.04187063
1.034909408,0.104344872,6.30E-20,0.001156041,0.588040689,2.26E-11,0.141509676,0.000509296,0.025576466,8.57E-06,0.763586967,2.26E-10,1.19E-09,4.398811849,0.104030105,0.002149733,3.614296338,4.50E-05,1.48129745,2.870472348,0.08463813
0.806829876,0.12635236,4.24E-13,0.01264145,0.704195834,0.002422022,1.61E-09,2.03E-06,0.092039692,0.097670363,0.56036204,1.82E-05,1.28E-11,4.669648748,0.127390155,0.001912499,4.407847263,2.08E-15,1.307096514,3.651764702,0.061431275
0.866001265,0.131438913,4.79E-08,0.000106297,0.599482809,1.86E-07,0.058601695,7.47E-07,0.010888492,0.000254681,0.582631413,1.35E-07,1.21E-14,5.632221339,0.108994368,0.000434262,4.377314161,6.36E-20,1.086070191,3.199608672,0.106377977
0.839462104,0.094322909,4.27E-05,0.023131035,0.460359571,1.44E-17,1.28E-11,8.60E-05,0.199015618,0.026172325,0.968964822,0.163737235,4.59E-08,6.153988092,0.104434414,6.99E-05,3.527393465,3.55E-20,2.816855707,2.764236511,0.0543626
