phi,beta,p10,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20]
0.913473533,2.653125993,-3.983679605,0.059221921,1.10E-05,0.005527879,0.630920028,5.11E-15,1.15E-07,0.005667043,0.013665639,0.000328776,0.806222604,8.33E-13,0.018817031,6.147463054,0.122752161,0.060917131,3.793907264,2.97E-06,2.900591323,3.121272067,0.083734053
0.89256608,2.904136394,-3.317104579,0.062997218,2.25E-12,0.000646394,0.843585703,7.42E-19,9.49E-07,7.99E-05,0.004993164,0.012695473,1.151759003,5.47E-14,5.99E-16,4.911389741,0.122458259,0.144356326,3.160710141,2.00E-09,2.975616803,4.256930642,0.041684253
0.998827344,2.362819352,-3.902691507,0.08874805,2.24E-11,0.008623059,0.585494794,7.95E-13,0.035616103,9.81E-05,0.001422574,0.005390962,1.109337392,0.004946762,0.003743302,5.729194898,0.095038075,0.75513009,3.139617163,1.56E-18,3.866372809,2.68556708,0.049752623
0.955462055,2.593237662,-3.643973258,0.066211639,5.03E-09,0.000181705,0.641770967,1.62E-10,3.51E-08,0.002960876,0.005866101,0.011107433,0.810997859,7.56E-08,3.14E-09,6.143458026,0.176509012,0.000306619,2.723439133,3.19E-10,5.189799743,3.04158499,0.178036801
0.776232482,2.839152089,-3.778926612,0.095205062,5.11E-08,0.031488361,0.530784544,1.25E-10,2.17E-19,0.002865138,0.000316197,0.017384734,0.91091265,3.37E-13,0.015517185,6.279050489,0.13486198,5.42E-06,2.678603861,7.67E-12,4.082264838,2.702689923,0.076444158
1.00554427,2.618839909,-3.351361808,0.088692891,5.12E-12,7.34E-06,0.738523852,2.05E-07,3.38E-21,1.60E-05,0.187682348,0.000978094,0.813302525,3.37E-22,7.25E-17,6.14953139,0.077783563,1.17E-11,3.08014069,2.05E-12,1.837385749,4.332420446,0.031175049
0.722594612,2.5370439,-3.437335375,0.080147365,8.77E-09,0.028902784,0.5324847,7.89E-24,3.43E-25,3.43E-08,0.000371371,0.013838274,1.223700959,0.02432566,1.61E-06,4.741092771,0.082507138,1.71E-09,2.922634205,1.11E-13,2.795827962,3.031959949,0.111043057
0.86167437,2.55978862,-3.418672429,0.085980914,1.74E-07,2.22E-05,0.467607938,4.52E-23,1.34E-19,9.12E-10,0.001464348,0.003029116,0.892541459,0.081849688,6.42E-14,5.461228891,0.11875005,1.12E-05,2.576606727,0.010183338,2.263127923,3.019447044,0.040030447
0.853187233,1.955820489,-3.897679125,0.065383888,2.21E-10,3.56E-05,0.532088282,9.74E-25,3.89E-10,5.22E-10,0.002721405,0.044165173,1.10893521,0.140543975,0.010240944,5.36284169,0.116367583,3.11E-08,2.454091432,1.19E-11,2.550538184,2.641128213,0.129037979
0.953609356,2.550350429,-3.977491646,0.109186587,9.49E-08,3.54E-05,0.451031231,4.48E-18,0.025578836,1.06E-06,0.324394389,0.000728435,0.746013962,1.19E-11,4.40E-14,4.7834577,0.08510731,2.96E-06,2.813246644,0.021490192,2.882049574,2.918812543,0.05335804
0.83945051,2.690274866,-3.468401814,0.122170984,0.000469007,2.16E-05,0.468523017,1.51E-16,2.54E-12,1.71E-07,0.005715798,0.000674738,0.539096138,1.71E-22,5.10E-07,4.885658694,0.092276496,4.00E-05,3.231812209,0.000641798,3.434803593,3.283953365,0.163567363
0.578705326,2.641162247,-3.331051028,0.103827176,9.30E-37,0.004202688,0.640479428,1.53E-10,0.041116475,0.00059475,0.009732453,0.003817706,0.827726104,0.00029905,0.000830333,5.369694899,0.108839962,0.000330769,3.209072193,2.13E-09,3.697881754,4.149058321,0.027933263
1.098812309,3.873523751,-3.937492477,0.05010142,5.36E-41,0.003244595,0.610442776,5.60E-10,0.049771409,0.003136725,0.137642124,0.010922383,0.943737116,0.002468469,0.001259546,5.860684538,0.112255785,0.000695059,3.453320467,6.54E-05,3.25328181,3.704641843,0.009955024
0.979810282,4.182604969,-3.60840219,0.059100818,1.94E-43,0.007618624,0.627632487,0.000565588,5.40E-21,0.007465319,0.044532993,6.94E-05,0.933563218,8.24E-09,3.01E-08,5.450875984,0.110535381,3.47E-05,3.378202597,0.001512653,3.363521043,2.922678461,0.034670205
0.982511197,5.094013834,-3.175159364,0.120621165,5.70E-13,3.93E-06,0.529034162,2.55E-07,3.56E-08,0.000344816,0.033150353,5.92E-05,1.097716724,1.61E-10,0.004682255,5.775427947,0.097649464,5.66E-08,3.48476389,4.03E-05,2.301479816,3.68056787,0.151601585
0.880496294,4.469177796,-4.18256125,0.096470324,3.92E-08,1.53E-06,0.575612087,6.06E-05,0.001530818,5.80E-05,0.194696331,0.000112955,0.841466847,8.08E-09,0.000156687,6.130333508,0.106178171,0.000130006,3.743662369,2.26E-09,2.465962572,3.386283712,0.111443447
1.002301225,3.882168563,-3.260972291,0.078467138,0.00268299,0.000397854,0.57445917,0.00034617,3.71E-05,3.99E-08,0.031170835,0.009301848,0.938425198,0.073095155,8.83E-05,6.183186611,0.08382925,0.003361997,3.53597394,5.29E-13,2.080765138,4.303610303,0.107434106
0.705315959,3.642545406,-4.113920815,0.10966973,0.002297332,8.31E-05,0.596579383,7.15E-05,1.83E-14,2.20E-07,0.028776058,0.001816624,0.895296326,0.08648422,2.41E-09,4.996069633,0.100283718,0.211366888,4.679899478,1.39E-13,1.760737848,2.845115578,0.073040201
1.204699629,2.35702381,-4.312320716,0.087327293,0.000717933,2.07E-05,0.543765016,5.10E-09,2.26E-18,2.60E-05,0.196766691,0.010052241,0.984668448,0.057256432,5.89E-19,7.350978004,0.1124069,0.610472701,2.324132951,3.76E-10,4.359836069,4.056407539,0.069086502
0.858166723,3.55641943,-3.59337259,0.110628975,0.001054068,1.14E-05,0.545948996,4.34E-07,8.21E-09,1.71E-05,0.041524507,0.000174457,0.756227656,2.18E-05,9.78E-19,5.172049085,0.1066604,0.308859458,3.887398166,0.067071789,1.380440409,2.587051592,0.061237474
1.080910548,1.536571371,-3.618503299,0.07183517,1.71E-10,0.00278214,0.654990917,2.21E-11,1.07E-08,8.42E-06,0.01388586,0.002349713,0.843225896,8.18E-11,2.91E-12,6.034972928,0.098827729,0.668208902,2.45991113,4.78E-06,2.199603483,4.481783604,0.084423429
1.111357415,1.808461974,-3.591149518,0.072242086,5.37E-11,0.001153192,0.648241029,9.64E-09,0.005807351,2.02E-05,0.003678721,0.002693405,0.825048641,2.68E-05,5.73E-12,5.593021151,0.106281102,0.074044548,2.540558491,0.013523383,2.099116105,3.842684146,0.121098126
0.75207643,2.118332978,-5.400532087,0.11088739,3.62E-17,0.000371149,0.651427311,6.07E-06,3.37E-05,1.08E-05,0.000116722,0.010835169,0.762971134,0.000484178,0.00418642,5.631147088,0.126083449,0.199539959,2.825841223,0.011853801,1.34046647,3.639897567,0.063516417
0.64085273,2.307501064,-5.271413252,0.089177036,5.36E-16,0.000174623,0.663394546,2.44E-14,1.29E-12,5.37E-05,4.02E-06,0.032841637,1.018386927,4.06E-07,4.37E-06,6.992607655,0.101858662,0.380185607,2.460703088,0.00211489,2.598610683,2.530538248,0.016196322
1.30368847,2.527547236,-2.984006713,0.040654427,2.80E-44,0.011554514,0.545027919,0.000221442,0.000398541,0.005522601,5.49E-05,0.001657104,0.662892644,1.95E-05,0.004486319,5.461535566,0.12030173,0.26978209,3.323364372,0.007270765,2.443856668,4.004757723,0.029291609
1.336509839,2.692462157,-3.183765768,0.045999966,6.74E-43,0.000246631,0.55445679,0.010320888,9.43E-07,0.003825016,1.06E-05,0.001237571,0.731831702,9.13E-06,0.000198028,5.693439639,0.10665192,0.687058719,3.554942131,1.13E-17,2.485880849,3.892153989,0.053907224
0.986578813,3.159989764,-3.99319489,0.128507015,3.01E-50,0.012734959,0.608338186,0.000861435,8.66E-07,0.001345938,0.000318364,0.022549385,1.084789665,1.72E-06,3.81E-09,5.088899846,0.093902512,0.605129078,3.146996752,1.09E-06,2.066331982,2.944527613,0.112421533
0.97992633,3.236399075,-4.191525189,0.121539885,2.39E-50,0.003643058,0.630265014,0.019112569,5.38E-11,0.000618727,0.000530627,0.115438631,1.094521962,6.23E-11,1.83E-08,5.555988134,0.096435119,0.45929814,3.261017705,1.16E-07,1.9942457,2.78565692,0.0687389
1.029950036,2.252604864,-3.551406308,0.069226145,3.48E-13,0.000650287,0.640527525,0.000422578,1.20E-22,0.002486706,8.79E-05,5.17E-08,0.8868811,9.46E-13,4.06E-09,8.410524997,0.116950367,0.267349597,2.970952313,0.040636221,2.534868362,3.671567296,0.033891582
0.897708799,2.857787361,-3.987197838,0.124048257,1.73E-17,0.01136359,0.625012818,6.85E-05,1.52E-34,0.002161579,6.91E-08,0.025813417,0.76844415,2.11E-05,1.25E-15,4.18992837,0.091950111,0.968465774,2.821892345,3.36E-13,2.09272836,2.742555425,0.087180463
0.789236128,2.213864552,-4.424547586,0.098163797,2.67E-19,0.000569398,0.571378742,6.70E-08,5.41E-36,0.003220998,0.941738715,1.43E-05,0.826416179,1.14E-08,0.025174358,4.609552816,0.114391091,0.954856783,2.600944252,1.17E-15,2.434794057,2.344070991,0.109403228
0.773804301,1.971879197,-2.861359494,0.056721924,0.018330078,0.000769091,0.491868827,0.004415352,2.99E-08,0.000245451,1.47E-06,0.022517851,0.591905291,0.000324157,1.11E-13,5.691408232,0.098863336,0.0005018,3.288445574,1.79E-10,3.000382428,2.560497918,0.047425253
0.937948151,2.313823898,-3.136363363,0.083953981,7.31E-09,0.000106083,0.4820163,0.002969241,4.80E-14,0.000320935,1.33E-07,0.012302207,0.561638177,0.017069691,1.19E-09,6.634171099,0.097731712,0.066150933,3.215445635,1.18E-23,2.695441482,2.911067879,0.061409796
1.026205003,3.584201588,-3.767273263,0.109394488,4.53E-06,0.000997584,0.577452613,4.40E-11,1.08E-06,3.02E-05,6.33E-06,0.001649329,1.307987222,1.95E-07,5.80E-10,5.915497529,0.118071003,2.65E-06,4.04587515,9.80E-16,2.232165393,3.208480926,0.061295529
1.095829285,4.288885526,-3.111271929,0.072458711,3.28E-06,0.010443833,0.679230688,2.09E-14,0.008319148,0.001575704,0.016486958,0.008707778,1.258652889,0.17673509,1.10E-11,6.017261666,0.119734169,0.016679577,3.605653369,1.40E-08,3.703738643,4.284850699,0.164433748
1.170559079,3.664321361,-3.11923186,0.13603773,5.22E-09,0.000859048,0.63054179,5.44E-10,2.02E-05,0.002432123,0.023318873,0.00041367,0.880231113,4.99E-10,0.016420051,6.517372564,0.077903919,0.000950254,3.657165849,0.112409907,3.08854432,2.871386698,0.055323269
1.109861836,3.054311164,-4.101751899,0.082777489,1.08E-17,4.25E-05,0.620744899,0.002356284,0.004719967,0.00432166,0.039108369,0.000968524,0.760552375,1.38E-28,2.25E-14,6.121408453,0.107367953,0.001122417,3.498599733,1.60E-17,2.70106916,3.090833399,0.057899283
0.851702713,3.156575677,-4.032475223,0.062860438,2.36E-13,0.00030228,0.636524774,1.77E-05,0.009481908,0.00029875,0.231471692,0.000687579,0.820806455,1.02E-22,1.46E-12,6.203810887,0.106505775,0.003019068,3.231726915,0.000144809,3.093014813,3.018586311,0.125726272
0.925608123,2.687969201,-4.523598513,0.0563819,7.16E-17,0.003563001,0.653390342,1.47E-06,0.000194676,0.000470965,0.027843725,0.000157519,0.851760089,5.82E-23,2.54E-12,7.078188682,0.118053148,0.029201598,3.171278804,9.81E-14,3.040039868,3.114518517,0.132955457
0.836957209,2.803334839,-3.965456252,0.072370107,3.03E-25,0.002331138,0.588215257,2.49E-07,0.001438825,0.000696485,0.009983505,0.000608404,0.873156318,2.09E-17,9.39E-10,6.642589124,0.11292566,0.009421221,3.408936066,6.71E-16,3.098625667,3.682272053,0.100669433
1.035168284,2.699305481,-3.52646501,0.108393467,0.000999538,4.46E-05,0.600231856,4.28E-06,5.35E-07,0.001019458,0.002838047,0.000364348,1.197005123,1.05E-06,1.03E-25,6.563044594,0.088473272,0.011603986,2.452649223,2.86E-16,1.917518146,2.891434082,0.038258317
0.842623657,2.419371097,-3.878587478,0.100213167,0.001001114,0.006160473,0.547814831,0.012992058,1.75E-19,0.003455048,0.005131338,0.000517029,0.862139448,6.18E-07,3.84E-13,5.978090353,0.103157369,2.29E-08,2.700342567,2.74E-14,1.506585262,2.72318921,0.27104337
0.974700243,2.934434945,-3.474787847,0.097258938,0.001545355,0.001701522,0.655815729,6.60E-19,9.36E-16,0.005333053,0.033937122,0.000529546,0.862980566,0.003455408,1.37E-12,6.732330393,0.110379009,1.500295703,3.243440756,1.96E-08,3.178213187,2.867093092,0.014149614
0.928763154,2.495597935,-3.502305383,0.084120336,1.15E-13,0.000844144,0.491957026,2.85E-29,2.36E-16,4.95E-05,0.042872053,0.009233609,0.810152007,0.156843501,6.80E-15,5.154869882,0.086922064,0.000105477,2.921283518,6.57E-08,1.880492819,3.612807593,0.211499862
1.106079017,2.157900786,-3.379964808,0.104592003,6.06E-10,0.011416491,0.568608238,1.18E-22,1.04E-23,4.22E-05,0.039633444,0.002781092,0.715187072,1.87E-11,2.17E-11,5.628144648,0.109656705,0.000413797,2.020636476,1.12E-05,2.646734093,2.828267307,0.045845126
0.72518148,2.620375577,-3.609855304,0.067339341,4.61E-11,5.37E-05,0.628473273,2.03E-08,1.80E-11,0.007392048,0.057051881,0.011810127,1.099329495,1.16E-07,1.05E-06,7.205456988,0.091960449,0.000660159,3.118733551,8.42E-11,2.872299554,3.376877769,0.100033255
0.7349451,2.211409883,-3.541571091,0.075961782,9.73E-07,0.001158962,0.672200456,5.22E-08,5.21E-10,0.002277315,0.205232845,0.006247079,1.058918584,4.20E-10,0.000269614,7.238260273,0.08295264,0.000702941,3.019088632,8.50E-09,2.59511976,3.891050461,0.034736769
1.056829287,3.66719271,-3.093836725,0.084632522,3.68E-07,0.003227252,0.519790396,2.05E-06,4.51E-13,1.37E-05,0.00047255,0.002071995,0.728856889,1.25E-27,3.30E-09,6.922370726,0.106284361,0.000102976,2.875214261,1.01E-17,1.892201979,2.940145579,0.088074713
0.886236085,2.799930593,-3.400729854,0.073800379,1.27E-11,0.002438286,0.632008567,3.61E-05,1.01E-12,0.000370058,0.001252344,0.000307527,0.621989348,1.03E-20,1.13E-06,7.500055802,0.110042327,0.000700195,3.183668598,2.55E-15,2.14829978,2.630211911,0.072779683
1.09015685,1.853045121,-4.27017126,0.109840571,5.37E-05,0.001694963,0.538869126,1.36E-07,5.15E-26,0.000120285,0.043423444,2.21E-07,1.176816094,1.40E-36,1.79E-06,5.194589016,0.095311561,0.000557366,3.057374696,1.30E-07,1.956080898,3.714873964,0.076418496
1.191890748,2.582229263,-4.514078679,0.119109935,5.71E-05,1.39E-05,0.670166878,0.000193558,3.64E-20,0.000813267,0.20833147,5.76E-05,1.289214754,7.13E-26,5.11E-06,5.565516969,0.116663624,0.009368463,3.094440739,4.02E-11,3.242008945,3.328115708,0.07385707
0.795228304,2.327796909,-3.595981463,0.076372561,2.92E-09,1.43E-06,0.524585337,0.001659478,1.20E-20,0.001174666,0.159538147,0.001541023,0.56325701,1.03E-25,6.95E-08,6.565300211,0.083072467,1.69E-06,2.516085601,2.27E-08,2.245086299,3.020326106,0.034484828
0.863896456,2.151606063,-3.15834818,0.061890845,0.01966655,1.40E-05,0.535531565,0.001582661,2.38E-16,0.000613659,0.041030674,0.003144393,0.618532569,1.35E-36,0.005639603,7.966036483,0.090870764,1.83E-05,2.35936842,2.74E-05,2.086262162,3.212328544,0.024457194
0.743536388,1.866827251,-3.611666534,0.058452545,5.77E-16,0.000169385,0.511202495,7.00E-07,1.21E-10,0.022133699,0.073034826,0.031688449,0.417648834,1.70E-27,1.40E-06,8.21890525,0.072974212,1.72E-07,2.795749809,6.04E-17,1.844700791,2.85208847,0.033466393
0.926548176,2.577296083,-3.646014077,0.083919213,4.68E-08,0.000679464,0.680420853,0.031603213,2.31E-13,2.47E-05,0.07255503,0.000440082,0.651640758,1.98E-18,9.68E-10,7.60301262,0.113030507,2.21E-07,3.377477169,0.22412047,2.325640801,3.738434957,0.082928589
0.912323598,2.416751882,-3.51216588,0.097986412,9.51E-19,3.82E-06,0.606228884,4.25E-14,1.23E-09,0.016687016,0.04434185,0.014809199,0.990861515,1.63E-06,2.98E-06,6.56836575,0.091642249,3.50E-06,2.922192247,3.08E-20,1.938681114,3.283690857,0.064591633
0.966491557,2.534029731,-3.656322748,0.071801408,0.000409243,0.000180144,0.630736093,1.12E-11,0.005717342,0.00013345,0.154430552,0.003774653,1.25222629,6.46E-14,1.36E-12,6.573333001,0.100381675,6.55E-06,2.989293684,3.49E-26,1.286597057,3.555860654,0.026551835
0.818523993,1.99016399,-3.822807448,0.116699318,8.63E-08,0.015985404,0.509981583,0.00088253,2.85E-05,8.61E-06,0.197031544,0.001977366,0.84758233,6.36E-10,5.24E-10,6.773007109,0.0820111,0.007929852,2.720893308,4.72E-12,3.286395253,3.060306939,0.213171863
0.823492665,2.060979904,-3.808123145,0.107799027,9.43E-11,0.00444027,0.51279994,7.30E-05,4.31E-08,2.80E-05,0.176684732,0.004401961,0.929735772,0.000146373,9.40E-10,7.139348426,0.083000194,0.028210863,2.678880403,9.98E-10,3.525278377,2.984741991,0.281706102
0.930146757,2.225356794,-4.524703846,0.075137701,0.000385024,2.05E-05,0.58293116,0.000797321,8.58E-09,0.002714007,0.052341973,0.015697858,0.615237178,2.26E-08,6.49E-09,6.499923527,0.137377494,0.112335064,2.763933551,2.09E-08,2.166681927,2.292451882,0.011876049
0.900305006,1.696409355,-4.203705048,0.098444341,1.81E-10,0.001252124,0.534279011,2.27E-09,7.80E-25,0.00570193,0.037031574,0.010779381,0.783364855,1.01E-06,4.45E-10,5.740308606,0.134067376,0.184655033,2.529857492,7.03E-07,2.031025468,2.704519007,0.011606116
0.961565865,2.815709885,-3.977980919,0.085741662,9.10E-10,0.000155601,0.617020608,1.17E-10,3.59E-23,0.001982407,0.20270628,0.016876391,0.782450521,0.003693282,1.11E-05,5.817047953,0.078945318,0.334961708,3.447976646,0.000190453,2.589291905,3.974092182,0.238899613
0.922661876,2.545403719,-4.096584344,0.067652988,4.43E-06,0.000108619,0.661425505,1.45E-09,5.50E-25,0.000771118,0.157596622,0.00411674,0.758519653,0.002891878,0.006792737,5.923394864,0.077515473,0.141429722,3.295103663,1.43E-05,2.705234236,3.623202648,0.092239082
0.82145257,3.574473511,-3.710967602,0.101680242,0.000120073,0.003090345,0.590030106,1.26E-22,8.48E-14,0.003206943,8.42E-06,0.000689723,1.372290621,1.29E-16,6.23E-05,5.793672277,0.092143304,0.168637465,3.07202805,8.02E-11,2.167902434,3.208148876,0.084411232
0.803911912,3.660955407,-3.713108332,0.100080932,0.000264378,0.003707867,0.551514529,1.11E-23,2.49E-15,0.004205164,0.00040736,0.000154878,1.430251292,7.57E-12,6.07E-10,5.962547537,0.101742904,1.041751542,3.065074578,9.90E-14,2.434690273,3.022290172,0.096507404
0.998194923,2.064609718,-3.439207555,0.087421123,2.98E-25,3.55E-05,0.480329634,6.78E-42,1.46E-14,0.001394912,1.22E-05,0.004014606,0.6969559,2.61E-28,7.42E-14,6.062325157,0.112423948,0.663483358,2.742686381,1.27E-11,2.388339233,3.201170285,0.05106366
1.011924075,2.873284687,-3.395050162,0.128091031,6.28E-31,0.000124784,0.528986682,3.96E-41,0.000170024,0.009267785,0.000113905,0.000756943,0.542451403,1.56E-27,0.014319931,5.318361314,0.096386386,0.045306378,2.038705351,0.095169856,2.076001751,2.68401691,0.107467947
0.819880697,2.308940322,-4.023912808,0.062527729,3.03E-07,0.000918698,0.719149552,6.09E-27,0.004556167,0.000436228,0.000114882,4.17E-05,1.176561363,4.08E-38,7.90E-05,6.605898244,0.103131229,2.01E-09,4.364084281,1.44E-21,2.678672052,3.940212705,0.036058326
1.023218852,2.505537393,-3.661182024,0.082486516,5.94E-09,0.003840232,0.572262773,2.83E-28,0.000146452,0.009883915,0.035723632,2.27E-07,0.826146232,5.69E-46,0.000508705,6.898433597,0.08545282,4.93E-06,3.705400188,3.16E-20,2.198214859,3.752388154,0.158975855
0.910272614,3.670733478,-3.179053894,0.106629095,0.018352774,0.006175724,0.57304637,1.83E-36,6.02E-16,0.001806723,0.171129418,1.18E-07,0.696698356,4.39E-59,2.56E-12,8.705102599,0.083161995,1.36E-05,3.687523293,1.18E-05,2.224006017,4.008430619,0.17488996
0.78840361,1.864299054,-3.634746962,0.089890855,0.000112791,0.000226992,0.512996132,1.14E-29,1.24E-32,0.001087136,0.000863918,8.44E-08,0.571003808,1.35E-33,0.051873277,5.430605745,0.098947851,1.61E-15,2.743179754,0.037034895,2.228624633,3.594946125,0.15619074
1.027031321,2.837660263,-3.620898537,0.066952511,0.000818442,3.09E-08,0.765554289,3.51E-21,0.008568958,0.000414551,2.96E-08,0.028138533,0.949607822,2.06E-24,3.88E-34,7.616536799,0.108585617,6.19E-13,3.820381235,4.74E-09,2.430837508,2.979252081,0.031709265
0.922390355,2.836015466,-3.158582763,0.061103679,0.001839237,7.28E-08,0.688286102,7.22E-16,0.000121749,0.001053286,1.56E-08,0.002162089,0.890105596,1.88E-31,1.32E-30,6.902687437,0.110743884,1.81E-13,3.37723917,2.66E-12,1.759356705,2.872874318,0.014932636
0.716490516,2.968993198,-2.926193886,0.091983829,0.002777422,2.52E-08,0.482346062,2.15E-12,0.000116486,0.008900194,0.054683425,3.16E-05,1.062385193,1.83E-32,6.82E-21,6.98177585,0.109093269,4.65E-13,2.745934566,9.15E-08,2.207529509,2.989438256,0.022112109
0.951792593,3.02593615,-4.370784971,0.122834559,6.94E-09,1.37E-10,0.659468296,3.22E-07,0.000181767,0.000367381,0.079828084,2.32E-06,0.944005434,7.61E-35,1.35E-32,7.021462364,0.114626283,1.11E-11,2.772317778,1.10E-09,2.505033515,3.119925219,0.126591928
0.865704301,2.316801677,-4.270074081,0.101745821,1.50E-13,0.003234817,0.498475024,0.006494005,0.009243695,0.000110124,0.027766097,0.008804417,0.883496197,2.25E-24,0.000650915,5.917886376,0.127815941,1.87E-18,3.749880532,1.22E-05,1.629445179,3.485510224,0.050991854
0.848315099,2.337532248,-4.151142767,0.106953582,1.31E-11,0.012990421,0.484472901,0.003515391,1.74E-05,0.000504788,0.026935831,0.005774143,0.967175968,8.76E-22,0.014229234,5.951296629,0.126739974,6.87E-19,3.717408998,1.59E-09,1.537280146,3.351972629,0.045337054
1.068813029,2.073568528,-3.48775031,0.101785837,7.38E-08,0.000342342,0.695811139,9.10E-14,1.78E-05,0.008187895,0.004036905,0.000149979,0.992428295,0.000201727,1.69E-08,4.65810067,0.101228793,1.63E-19,2.999523849,0.021935113,2.11751351,2.723320284,0.008984761
0.996802627,1.912736499,-3.160286487,0.127622433,2.03E-05,0.000605772,0.643121014,8.05E-16,0.002097031,0.002362451,0.028984157,2.06E-07,0.800442037,1.22E-07,2.06E-15,5.64939245,0.101050155,6.32E-18,3.574404812,0.000135991,1.446138517,3.235783777,0.010665766
1.030799489,2.36998633,-3.562355629,0.09611238,0.000119978,6.29E-05,0.681775215,3.27E-16,5.95E-05,0.001394733,0.173867291,1.73E-06,0.657007679,0.000852959,1.22E-19,5.46213249,0.10715827,4.61E-18,3.282815111,0.00487098,1.820902344,3.812406061,0.012765847
